"id","age","checking_status","class","credit_amount","duration","employment","existing_credits","feat01","feat02","feat03","feat04","feat05","feat06","feat07","feat08","feat09","feat10","foreign_worker","installment_commitment","job","num_dependents","own_telephone","residence_since","savings_status","sex","credit_history_critical/other existing credit","credit_history_delayed previously","credit_history_existing paid","credit_history_no credits/all paid","housing_own","housing_rent","other_parties_guarantor","other_parties_none","other_payment_plans_none","other_payment_plans_stores","property_magnitude_life insurance","property_magnitude_no known property","property_magnitude_real estate","purpose_domestic appliance","purpose_education","purpose_furniture/equipment","purpose_new car","purpose_other","purpose_radio/tv","purpose_repairs","purpose_retraining","purpose_used car","marital_status_div/sep","marital_status_mar/wid","marital_status_single"
109,26,1,1,3309,6,3,1,0.365955717882231,0.585610975838871,1.12873358235394,1.40990208990468,1.01457395916101,1.18630336407442,0.997933562524887,0.955594666329778,0.348429610110809,0.593345917020828,1,2,3,1,0,3,2,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
110,33,3,1,1537,8,3,1,0.601944443495292,0.540466352676091,0.933646041223779,1.36546089974683,0.633170502962006,1.13609428150484,0.793839058157987,1.73681281030161,0.531304274732943,0.573614868266041,0,4,3,1,0,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
111,21,3,0,3623,30,3,1,0.621892026315096,0.56011253882308,1.30448066303534,1.40182239441622,1.16297241399571,1.34732391003997,1.42592410327252,1.51659478009003,1.23025702373602,0.63059924781935,1,2,3,1,0,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112,24,2,0,4285,48,2,1,0.757438215183798,0.587071861691262,1.14977399945073,1.17865504050001,0.617363844099673,1.00297907224071,1.55261111317591,1.09743149248486,0.604147165783014,0.686530903177909,1,3,3,1,0,4,2,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,47,1,1,1667,15,3,2,0.319406025917273,0.654491656585283,0.609809648289467,0.964547688900637,1.34669522115662,1.6553184618834,0.980889041506621,1.33470720275792,1.41262385299427,0.473156487185704,1,2,2,1,0,2,4,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
114,65,2,1,317,21,5,2,0.672822390372433,0.537537214330743,0.988841239100821,1.42516152021016,1.40703039439481,1.1113970972327,0.918274121428755,1.36892598739706,0.764510484985078,0.477146473897343,1,4,3,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
115,42,2,0,3473,36,5,1,0.626745219728989,0.605557223279412,0.379115677642655,1.23831777011061,1.54996496538203,0.628926531345625,1.24194353718239,1.36898169030508,0.684023773924018,0.694746967908148,1,4,3,2,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
117,30,3,1,3411,48,4,1,0.421273391128731,0.535580368411054,1.06752667859224,0.552180296801208,1.61549029154486,0.71206323263859,1.45034932493554,0.978177782545309,1.36199870951947,0.303853371612738,1,4,3,1,0,2,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,31,1,1,8948,36,4,1,0.600552476214536,0.686877524754763,0.540092805483043,1.20349299345076,0.65111336098963,0.672278329198362,1.00511898294273,1.10392942895788,1.46515847063898,0.456625817547434,1,3,4,2,1,2,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
121,32,2,1,4122,30,3,2,0.153514647020949,0.643709016801255,0.496313350279921,1.47587707271198,1.21172896094499,0.945566718241379,1.30171267036834,0.773172348979155,1.24779477584035,0.44280928063369,1,2,3,1,0,2,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
122,31,1,1,1686,24,3,1,0.31147609682299,0.60115181908839,0.780623216764747,0.960809600131048,1.27509013609918,1.2298913850475,1.4780169301676,1.70898296854672,0.995845758568509,0.917108481969187,1,2,3,1,1,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
123,20,1,1,2043,15,3,1,0.268805030411009,0.672749371581823,1.03327182721846,1.43162742507947,0.760315121203998,0.597048004592963,0.733530409796429,0.878177552526292,0.434736548504195,0.528032613080036,1,2,3,1,0,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
125,59,2,1,1213,9,4,1,0.591194494420238,0.461948139665145,0.64433708409594,1.16492646998542,1.2277085135708,1.43920177685976,0.902723757693456,0.981198256031619,1.15270745090461,0.550268426996768,1,3,3,1,0,4,2,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
126,52,1,1,795,12,5,3,0.69046345566517,0.678741826880615,0.855264899521578,1.47940315608761,0.896408958649786,0.971766461916466,0.796776675924609,1.18078906220442,0.656028646023733,0.595981022648908,1,4,3,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
127,38,2,1,10761,30,5,3,0.268394294402076,0.644170168771175,0.503410809916835,1.09224562124489,1.18285693229305,1.00163588988206,1.03823305369784,0.578736092978292,1.13381506309575,0.397100145600873,1,3,4,2,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
129,40,2,0,698,12,3,1,0.537007988824892,0.40337445795782,1.11889473688476,0.848532975764901,0.533907066573178,1.2044736176191,0.807295000943193,1.38240731403042,1.25984526963661,0.423966642088576,1,4,2,2,0,4,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
130,32,1,1,4489,27,2,2,0.320594257647725,0.464506734706945,0.695175885315236,0.946234874181544,0.857902140875341,0.820410419103555,0.45369954171186,0.762815621693067,0.72303363283583,0.31093733463599,1,4,2,2,1,2,5,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
131,32,3,1,2233,27,2,1,0.396598698217482,0.666321172390371,1.55920720333937,1.08387751346457,0.780518851393173,1.07587475537303,1.54559365225553,0.618230098874759,0.604173723305584,0.630389526369971,1,4,3,2,1,1,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,56,4,1,4772,42,5,1,0.513321619399746,0.550079613134988,1.07660665671228,1.30196290873648,1.33202396243495,0.624329257236237,0.449091546067321,0.693284307326057,1.24652364370576,0.597848345764412,1,4,3,1,0,4,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
134,39,2,1,3532,36,4,1,0.433185400909943,0.607820734626327,0.700573572375752,0.290004734836038,0.488229578639034,1.06194064752591,1.34150489921981,0.786959896626134,0.814129101095044,0.40875096783349,1,2,4,2,1,4,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
136,30,2,1,1651,18,4,1,0.447684858864732,0.64677493902214,1.17169890952508,0.882378069120205,0.723795416778273,1.03855783477596,1.16772106536064,0.923689086979887,0.579507440869605,0.289096861319733,1,4,4,2,1,3,3,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
137,67,3,1,3680,18,1,1,0.727442271986385,0.402572663384151,0.906906504648867,1.48081644042598,0.874456613048811,1.04408168542133,1.1696198205463,1.24990300028362,1.43427776847476,0.490966279135731,1,2,3,1,1,4,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,23,3,0,11755,24,3,2,0.693001951461818,0.638077686109362,1.12523424605693,1.01193773531397,0.47528382921772,1.52936173811385,0.718892003064908,1.02222962662622,0.87914914960163,0.608015533996747,1,1,4,1,0,4,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
140,50,2,0,5411,27,1,2,0.31019515612017,0.663400626403975,0.712738864051108,1.25648337806256,1.03354690861544,1.24987977387727,0.744260715636111,1.39990855661717,0.887785909080969,0.370072962179802,1,2,3,1,1,4,2,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141,54,1,1,433,6,1,1,0.260089612396993,0.691788649097162,1.34000035592808,0.9804499655361,0.987278676107649,0.507564083596365,0.663337979150146,0.646263614292635,0.550814217850209,0.522265705552159,1,1,1,1,1,4,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
142,40,3,0,4168,18,5,1,0.51564074868614,0.675488797791696,0.940964631815793,0.717442852038448,0.990951029903968,1.45719727378588,1.04068566548241,0.425043073244473,0.799007741677531,0.500405021813873,1,4,4,1,1,3,2,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
143,28,3,0,2849,15,3,2,0.469593136030462,0.519893863759263,1.1088898309994,1.15475977319605,1.64920751313098,1.19472973422403,0.551677228336339,0.580376169145305,1.15497357825114,0.280338045326663,1,2,3,1,1,4,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144,47,1,1,3308,18,5,3,0.504297121011335,0.555322354596132,1.39974207920275,0.709592334510576,1.19563800905094,1.2557376980737,1.17722735489478,0.683825551507391,0.86525818515054,0.658622115328336,1,4,3,2,1,4,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
146,44,3,1,923,8,4,1,0.24920292841188,0.400156908499385,1.3352093287455,1.24804704298319,1.28209296572354,0.451520477918816,0.781887554860446,0.481328666034782,1.51870648402956,0.619186954646848,1,4,2,1,0,2,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
148,74,3,0,4982,9,5,1,0.333237717247615,0.59746213478551,0.82741070730323,0.888844045473932,1.45636501208561,1.25869369453812,0.885203210431886,1.28215880636962,0.968663151737907,0.478371511793866,1,2,4,2,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
150,30,1,1,4735,15,3,1,0.353115306975924,0.720042577031114,0.568286417515309,0.850886745235541,0.740594430556677,0.972373977515411,0.509186357268214,1.01949887623193,0.619384462356048,0.511392991871504,1,3,3,1,1,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
151,26,1,1,4362,30,4,1,0.348679885728316,0.519854612538481,0.472959369295136,1.40903958813579,0.942996918498776,1.56045780056239,1.42932404693798,0.570490018953102,0.705124196521291,0.83163608145991,1,4,4,1,1,4,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
152,42,4,1,333,12,3,2,0.208824086776927,0.630228229051932,0.896865151997092,1.11330875998559,0.697146015540525,0.994251801937248,1.39823663539495,1.51082890895324,1.21700223604542,0.760071724755505,1,3,3,1,0,3,5,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
153,38,2,1,2119,12,3,2,0.574729369606103,0.755169465784382,0.738133111200973,0.851434540556793,0.739326731600116,0.801336599169369,1.38896400293534,1.44373858047381,1.49908810490081,0.438295855491875,0,4,2,1,0,4,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
154,31,1,1,6255,48,3,1,0.742521024772769,0.712008396926014,1.36260324615591,0.64589642657766,0.734388895827329,1.29278561608078,0.569375343394528,1.12640297187758,1.13521683748335,0.890419159125721,1,1,3,1,1,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
155,38,2,1,704,12,3,1,0.328850531227612,0.545732110896525,1.41752333083953,1.10603777327375,0.838432772819723,0.396312412636208,0.482166984687069,0.814094701316349,1.28781720181675,0.652682994186136,1,2,2,2,0,3,2,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
156,28,2,1,910,15,3,1,0.409421020389251,0.672788850107931,0.906176408751913,1.10879475702032,1.23455888876963,1.36064959821976,0.818161831931035,1.10806107411369,1.28807831280553,0.664210207421324,1,2,3,1,0,4,2,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
157,36,1,1,509,6,5,2,0.283593382215876,0.507896802756038,1.11623122141464,0.954521760705676,0.428101198847961,1.39581080524763,0.635220020672067,0.513861848075393,0.711737541486626,0.64079104560729,1,4,3,1,0,4,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
158,23,2,0,1805,45,3,1,0.403867848145662,0.610326365341146,0.884089567516118,0.616408625432521,1.01232089581437,1.09018026993639,1.6269713826953,1.18662524269963,0.744453025745558,0.289859919174781,1,4,3,1,1,4,2,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
160,37,3,1,3989,24,2,1,0.433842697766113,0.549969766106877,1.50360950407609,0.489877726555712,1.30637086923612,0.838987491817845,0.439156199601408,1.2123633838078,0.811905800072717,0.587103035100778,1,4,3,1,1,2,3,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
161,41,3,1,6290,18,5,1,0.161546492646171,0.398628018204541,0.543610162036971,0.560257391208754,0.452162152058626,0.886202191508377,0.46225241726343,1.4852071992433,1.19959623755062,0.962188288810063,1,2,3,1,1,1,2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
162,40,2,1,3813,30,3,1,0.359348434682278,0.492524319451329,0.468522604899538,1.2251894857936,0.774014971282768,0.597600680607324,0.894564282836273,0.788103559263324,1.25662288099892,0.605751351650436,1,4,4,1,1,4,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
163,45,1,1,6438,6,4,2,0.806457390521556,0.509594464799819,1.46401771674194,1.20101836181468,1.1428991991205,1.13412552130392,1.16209943295427,1.21601876600861,1.33407321211896,0.410153272760267,1,1,4,2,1,3,2,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
167,23,2,1,8533,18,3,2,0.31522172039943,0.61198128965657,0.751339570375955,1.43903467875194,1.23743411079276,1.52821438692017,0.673600865924977,0.775246049798913,0.72762916110386,0.562423228974906,1,1,3,1,1,2,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,40,2,0,1678,36,5,1,0.395212983381694,0.406793979131501,0.844189019903225,0.948832649766878,1.44164816441028,1.41876136166536,1.57887806789463,1.02866223483205,0.485749958914679,0.273745240522976,1,4,4,1,1,4,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
170,36,3,1,7345,20,4,2,0.224547454443926,0.696114185864458,0.949877957556467,0.781102818542284,1.21973035504377,1.08424873956874,0.992805982106819,0.960037329388661,1.27605183936667,0.385758021209656,1,3,4,2,1,4,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
171,41,3,1,4097,48,4,2,0.225078629550086,0.672169302402426,1.2234494514382,1.28202120880335,0.72402768118281,1.05353746876211,0.730707624965186,1.4597345515237,1.36440973528214,0.587569909392049,1,4,3,2,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
172,23,2,0,403,6,2,1,0.325656669149491,0.627842852919275,0.894607288336309,0.44704569984346,1.06929069857164,1.35398376836185,1.25928506220585,1.06845355592903,0.466852109841614,0.381572059558655,1,4,3,1,0,4,2,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173,63,1,1,1401,15,5,1,0.413875477722213,0.426622346243131,1.30848243455586,0.832034636964476,1.15800303752939,1.07656433192858,0.833678466905142,0.662446646341358,1.14005911075612,0.55021480405524,1,4,3,1,0,4,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
177,24,2,1,1891,12,3,1,0.313358387967812,0.638338191477648,0.547464100610554,1.30753791120165,0.761315938867757,0.58227033227688,0.839171557383116,0.711588987786328,0.846247446310685,0.362827687984586,1,4,2,1,0,3,2,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
179,36,2,0,1440,12,4,1,0.409272687633839,0.534143589141354,0.602385417982429,0.658102765772202,0.427225500564534,0.625958365808438,1.27635228326685,0.635839846433565,0.745037954433429,0.517046533604234,1,2,3,1,0,3,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
180,42,1,1,684,12,5,2,0.210297342985068,0.681122852571368,1.33669081245446,1.0456891329548,0.858955860136783,0.92716734828653,1.43722487796923,1.16496007070304,0.786166268438411,0.509620079476878,1,4,3,2,1,4,4,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
181,37,3,0,606,15,5,1,0.498442323897567,0.361241121735361,0.96646846288108,0.989332779812441,0.611981563142902,1.41242897511451,1.27430222964789,1.19924320903836,0.394213481680777,0.388711601316266,1,4,3,2,0,3,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
186,24,2,0,1029,12,3,1,0.309786915311132,0.571509282392793,1.35287847160207,1.13806952498539,0.785804493831103,1.00666527344334,0.689621710554426,0.80046505648918,1.30874551349355,0.654707852819958,1,4,2,1,0,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
187,36,2,1,2756,9,3,2,0.523969890776949,0.492611304008354,0.896449172535792,1.11885612974415,0.339086846786238,1.12362460744825,0.712397951391812,1.14568435846152,0.386087852583199,0.644960754441238,1,2,3,2,0,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
189,27,3,1,4914,45,1,1,0.318410190640658,0.551658534727414,0.943693822439603,1.14721020207745,0.745027178556369,1.43329809591993,1.27557337469284,0.880852304028803,1.25602702220338,0.53678865603291,1,3,3,1,0,4,3,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
190,39,1,1,1976,36,5,1,0.729780207072993,0.517250327490313,0.715678705802209,0.814202037516966,0.591782198949552,0.545818077709762,1.15515603899422,0.818115989524116,0.720349991087414,0.632454501102328,1,4,3,1,0,4,4,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
191,27,3,1,3972,36,3,1,0.549479684446843,0.71052720448413,0.960261875442356,1.03196224886312,1.10351007952507,0.380191751595481,0.703405971976176,1.38462528047045,0.725284262438989,0.57041434011083,1,2,3,1,0,2,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
192,24,3,1,2568,36,4,1,0.273090381007956,0.489323086578504,0.742314987623418,0.880434183821512,1.11630500249421,0.633503597276659,0.621178389214054,1.10112706916464,0.540788688898577,0.625420301013534,1,4,3,1,0,4,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
193,27,2,1,3310,27,3,1,0.383590817104616,0.578590640040887,1.04673407800725,1.01101576177984,0.941490121322558,0.594352326825601,1.32108369215542,1.02295848241284,1.34478224489515,0.441235943309911,1,3,4,1,0,2,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
194,54,1,1,497,6,1,1,0.380860601610344,0.480305212298551,0.40933264513766,1.21209048177112,0.877490922420112,1.02182914443176,0.759643651994374,1.1460966043346,1.31429323983468,0.621113282192104,1,1,1,1,1,4,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
199,41,1,1,4062,24,5,2,0.396337709129311,0.752578711208556,1.39511912321957,1.54107719040212,0.908070552757406,0.767294416773639,0.61085251027483,0.617739995106014,0.610780366987876,0.689844520069601,1,4,4,1,1,2,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200,47,3,0,12736,36,3,1,0.362600009597077,0.603527297368469,0.481714729490971,1.42677932039959,0.449112443543748,0.901135132049296,0.8720013962178,0.682016104498287,1.50909605246426,0.9562910224796,1,1,3,2,1,4,3,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
202,44,3,1,1157,8,4,1,0.503858296207181,0.421163923033366,0.764700833844373,1.44308812781825,0.933286507767053,1.07528396602722,1.36342580452336,1.37454002138858,1.15779107253158,0.570072664990377,1,4,2,1,0,2,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
204,56,1,1,703,12,5,1,0.50571590950144,0.656570598310682,1.25794641353718,1.10793555801785,0.996189420003043,1.37940500228184,1.45908944130144,1.02373026842381,1.556363685061,0.801448937889154,1,4,3,1,0,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
205,63,4,1,694,10,5,2,0.26003116515665,0.539124015089658,0.517100046015805,0.821936877518762,1.44261590868475,0.88889878334747,0.60658086852868,1.14401678711902,0.945962336717738,0.483726574932959,1,4,3,1,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
206,65,2,1,3171,42,1,2,0.575231331548507,0.577880422379084,0.668830638444663,0.561753431635824,1.13822575648055,1.30347115857068,1.31263901405325,1.22206135043915,0.705778167617097,0.507821106509046,1,4,1,1,0,4,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
207,26,2,1,1358,24,4,2,0.354249324738446,0.70664802182426,1.14797205471796,0.851797990727459,0.881228768883473,1.43216485355713,1.40972551133049,0.582817057068941,1.08583507067298,0.39925823473925,1,4,3,1,1,1,3,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
208,19,3,1,1040,12,2,1,0.485801061286584,0.518233296169359,1.04377640127274,1.44154509967373,0.356093010921741,0.621407225105318,1.41275967632758,0.647198577415614,0.710378619257402,0.59608078526604,1,1,2,1,0,4,5,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
209,42,1,1,419,12,5,2,0.524588411635844,0.62754992836664,1.46671767654104,0.735231218103453,0.485429326074111,0.867525888631641,0.72878737194956,0.833113245883751,1.44264362586908,0.540202288795042,1,4,3,2,1,4,4,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
211,31,2,0,2347,36,3,1,0.816794399809146,0.587203193387229,1.73325487000507,0.995172663266109,0.694836479559776,1.33699658109931,0.693028607865562,0.964602299968434,0.255110881987787,0.21331177734925,1,4,3,1,0,4,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
212,31,3,0,2088,24,5,2,0.537099352722886,0.486513554082415,1.00490179538664,0.499268424023539,0.808934782078546,1.45051744216524,0.488574546232827,0.874718003250357,0.914249749081091,0.460587266420772,1,4,3,1,1,4,2,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
213,29,1,1,2293,6,4,1,0.332446361516593,0.625936954990197,1.62158445104804,1.03652626457158,0.490167400773948,0.927084704039356,1.191180766696,0.734102443359529,1.03765497745268,0.547326455479136,1,2,3,1,0,2,2,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
214,26,1,1,5304,27,4,2,0.194026941909577,0.522093839974274,0.828606131187917,0.690645047052876,0.481101574379422,1.03774445645886,0.718911654821727,1.12499817852218,1.30007252491831,0.233392959410535,1,3,3,1,0,4,2,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
217,52,2,1,250,6,5,2,0.476736642953921,0.655760770910053,0.905821266054738,0.417448728742517,1.15198796869694,1.06300518972596,1.1483516217096,0.806113628525877,1.38431483155571,0.835461247830384,1,4,3,1,0,4,4,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
219,27,1,0,8074,36,2,2,0.372896025089878,0.547667185988009,1.27586441876564,0.761266835009075,1.3754734889938,1.22230955072716,0.412534779720673,1.38006400997607,0.671847119082127,0.469241344417446,1,4,3,1,1,4,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
220,26,3,1,772,12,2,1,0.418017997763884,0.571239938913845,1.32782585131315,0.441947805701245,1.61520448408676,1.47403470586671,1.25787527904505,1.55666320653941,0.270359801796193,0.575072376393219,1,4,2,1,0,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
222,63,1,1,7092,30,5,2,0.110214580199686,0.534744469190855,1.05037387031117,0.678713460146455,0.951909536038021,0.646869560367989,0.776814120005606,0.694382787518888,1.14557740346725,0.624333177374458,1,1,3,1,0,4,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
224,45,2,1,7853,42,4,1,0.426045450565693,0.570554302256867,0.880913476217623,1.10812493857361,0.438654394238222,0.322862093356093,1.55004900122529,0.65883232834173,1.31002090895056,0.366082262283784,1,2,3,2,0,4,2,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
225,38,3,1,1195,15,5,2,0.231731977231351,0.509274273892126,0.777254257190806,0.709959655724826,0.590241989922182,1.47409531654092,0.910347883436061,1.58870898906267,1.18351006929376,0.371972684094843,1,4,2,1,0,4,2,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
226,65,2,1,3378,42,1,2,0.442478218309372,0.506881677088534,0.577175890256755,0.511094286089969,0.395699854062634,1.01154741533485,1.20205635654885,0.578330152321327,0.769300257924033,0.229497489255371,1,4,1,1,0,4,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
228,50,3,0,2704,36,3,1,0.451154526392514,0.629446844330332,0.669899375180183,1.15033808820301,0.420004261121186,1.239919004418,1.17298838587997,0.86567745007927,0.978026132143943,0.471939994696268,1,4,3,1,0,4,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
229,61,1,1,3017,12,4,1,0.205418225144249,0.557073622311659,1.33179299986341,0.891607220578772,0.780225389582502,1.41181600785548,0.741424773020627,0.918218051565854,1.20244067300927,0.474081481469283,1,2,2,1,0,4,5,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
